Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"040118","NEA BAPTIST MEMORIAL HOSPITAL","OP-26","1160","41","1250","1017","1647","198","328","62","37","","01/01/2014","12/31/2014"
"040119","WHITE RIVER MEDICAL CENTER","OP-26","2640","0","9275","1721","1278","364","246","370","68","","01/01/2014","12/31/2014"
"040132","LEVI HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"040134","ARKANSAS HEART HOSPITAL, LLC","OP-26","125","0","0","2","2","0","389","2","0","","01/01/2014","12/31/2014"
"040137","ST VINCENT MEDICAL CENTER NORTH","OP-26","332","0","143","101","4","60","2","4","1","","01/01/2014","12/31/2014"
"040147","ARKANSAS SURGICAL HOSPITAL","OP-26","0","0","352","1433","140","0","0","0","85","","01/01/2014","12/31/2014"
"040152","PHYSICIANS' SPECIALTY HOSPITAL","OP-26","217","0","0","3066","0","234","0","0","339","","01/01/2014","12/31/2014"
"040153","WADLEY REGIONAL MEDICAL CENTER AT HOPE","OP-26","0","0","0","11","6","73","1","0","0","","01/01/2014","12/31/2014"
"041302","RIVER VALLEY MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"041307","CROSSRIDGE COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"041308","MCGEHEE HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"041310","STONE COUNTY MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"041311","HOWARD MEMORIAL HOSPITAL","OP-26","207","479","0","7","843","0","15","0","9","","01/01/2014","12/31/2014"
"041312","BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS","OP-26","1107","197","29","86","56","44","848","1","3","","01/01/2014","12/31/2014"
"041313","OZARK HEALTH","OP-26","3","0","0","185","90","75","0","0","196","","01/01/2014","12/31/2014"
"041321","BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA","OP-26","120","260","21","56","144","19","5","0","0","","01/01/2014","12/31/2014"
"041323","ASHLEY COUNTY MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"041327","BRADLEY COUNTY MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"041328","CHICOT MEMORIAL MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"041329","MERCY HOSPITAL BERRYVILLE","OP-26","715","105","12","11","33","2","6","2","2","","01/01/2014","12/31/2014"
"041331","OZARKS COMMUNITY HOSPITAL OF GRAVETTE","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"050002","ST ROSE HOSPITAL","OP-26","332","0","114","344","999","46","125","23","15","","01/01/2014","12/31/2014"
"050006","ST JOSEPH HOSPITAL","OP-26","2308","0","2160","707","104","272","490","140","79","","01/01/2014","12/31/2014"
"050007","PENINSULA MEDICAL CENTER","OP-26","2128","1679","409","785","312","288","236","87","250","","01/01/2014","12/31/2014"
"050008","CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP","OP-26","27","0","223","126","113","148","44","2","18","","01/01/2014","12/31/2014"
"050009","QUEEN OF THE VALLEY MEDICAL CENTER","OP-26","2765","1310","252","722","764","201","545","61","68","","01/01/2014","12/31/2014"
"050013","ST HELENA HOSPITAL","OP-26","8","189","7","491","0","184","132","18","782","","01/01/2014","12/31/2014"
"050014","SUTTER AMADOR HOSPITAL","OP-26","752","134","354","47","25","66","67","10","8","","01/01/2014","12/31/2014"
"050017","MERCY GENERAL HOSPITAL","OP-26","2567","1284","1123","866","181","367","218","100","215","","01/01/2014","12/31/2014"
"050018","PACIFIC ALLIANCE MEDICAL CENTER","OP-26","832","233","9","42","14","106","5","0","7","","01/01/2014","12/31/2014"
"050022","RIVERSIDE COMMUNITY HOSPITAL","OP-26","2879","0","67","145","126","165","289","210","173","","01/01/2014","12/31/2014"
"050024","PARADISE VALLEY HOSPITAL","OP-26","398","646","52","56","1395","397","14","80","0","","01/01/2014","12/31/2014"
"050025","UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER","OP-26","8756","1957","6366","1393","274","722","60","729","537","","01/01/2014","12/31/2014"
"050026","GROSSMONT HOSPITAL","OP-26","5225","533","1561","779","1259","435","576","325","112","","01/01/2014","12/31/2014"
"050028","MAD RIVER COMMUNITY HOSPITAL","OP-26","1429","0","1293","521","905","18","42","3","4","","01/01/2014","12/31/2014"
"050030","OROVILLE HOSPITAL","OP-26","3602","942","602","281","36","67","43","105","39","","01/01/2014","12/31/2014"
"050036","BAKERSFIELD MEMORIAL HOSPITAL","OP-26","1684","0","22","1652","1958","333","5869","171","54","","01/01/2014","12/31/2014"
"050038","SANTA CLARA VALLEY MEDICAL CENTER","OP-26","2508","899","233","2049","2980","986","807","1323","88","","01/01/2014","12/31/2014"
"050039","ENLOE MEDICAL CENTER","OP-26","4311","0","250","1126","4014","367","758","129","219","","01/01/2014","12/31/2014"
"050040","LAC/OLIVE VIEW-UCLA MEDICAL CENTER","OP-26","1053","1837","41","397","910","640","114","896","36","","01/01/2014","12/31/2014"
"050042","ST ELIZABETH COMMUNITY HOSPITAL","OP-26","1167","630","25","780","137","114","15","12","16","","01/01/2014","12/31/2014"
"050043","ALTA BATES SUMMIT MEDICAL CENTER","OP-26","878","0","34","39","0","227","269","325","369","","01/01/2014","12/31/2014"
"050045","EL CENTRO REGIONAL MEDICAL CENTER","OP-26","885","1073","4","239","0","430","69","19","0","","01/01/2014","12/31/2014"
"050047","CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP","OP-26","4686","766","102","451","528","593","289","197","517","","01/01/2014","12/31/2014"
"050054","SAN GORGONIO MEMORIAL HOSPITAL","OP-26","549","0","1085","172","5","25","39","1","0","","01/01/2014","12/31/2014"
"050055","CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS","OP-26","627","164","74","105","38","43","10","2","3","","01/01/2014","12/31/2014"
"050056","ANTELOPE VALLEY HOSPITAL","OP-26","2793","41","394","584","46","189","674","123","0","","01/01/2014","12/31/2014"
"050057","KAWEAH DELTA MEDICAL CENTER","OP-26","3500","1","360","541","80","191","84","46","107","","01/01/2014","12/31/2014"
"050058","GLENDALE MEM HOSPITAL & HLTH CENTER","OP-26","1378","438","55","171","4450","58","422","26","71","","01/01/2014","12/31/2014"
"050060","COMMUNITY REGIONAL MEDICAL CENTER","OP-26","199","0","318","168","471","0","1298","90","0","","01/01/2014","12/31/2014"
"050063","HOLLYWOOD PRESBYTERIAN MEDICAL CENTER","OP-26","32","0","50","5","3","1","130","0","0","","01/01/2014","12/31/2014"
"050067","OAK VALLEY HOSPITAL DISTRICT","OP-26","1238","0","817","49","12","2","11","2","4","","01/01/2014","12/31/2014"
"050069","ST JOSEPH HOSPITAL","OP-26","8333","1882","1774","888","3670","580","1019","418","407","","01/01/2014","12/31/2014"
"050077","SCRIPPS MERCY HOSPITAL","OP-26","4897","464","67","599","319","393","369","196","207","","01/01/2014","12/31/2014"
"050078","PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO","OP-26","726","140","61","153","103","146","22","11","22","","01/01/2014","12/31/2014"
"050082","ST JOHNS REGIONAL MEDICAL CENTER","OP-26","1232","409","142","235","81","109","624","143","79","","01/01/2014","12/31/2014"
"050084","ST JOSEPHS MEDICAL CENTER OF STOCKTON","OP-26","932","0","828","49","89","130","1299","188","166","","01/01/2014","12/31/2014"
"050089","COMMUNITY HOSPITAL OF SAN BERNARDINO","OP-26","810","502","7","9","86","41","39","17","9","","01/01/2014","12/31/2014"
"050090","SONOMA VALLEY HOSPITAL","OP-26","429","195","374","191","12","24","12","0","14","","01/01/2014","12/31/2014"
"050091","COMMUNITY HOSPITAL OF HUNTINGTON PARK","OP-26","80","0","1","24","4","0","6","0","0","","01/01/2014","12/31/2014"
"050093","SAINT AGNES MEDICAL CENTER","OP-26","2765","2168","2234","1833","8626","365","1505","157","82","","01/01/2014","12/31/2014"
"050096","WEST COVINA MEDICAL CENTER","OP-26","30","0","0","193","0","0","0","6","0","","01/01/2014","12/31/2014"
"050099","SAN ANTONIO REGIONAL HOSPITAL","OP-26","2576","17","49","310","164","217","982","65","120","","01/01/2014","12/31/2014"
"050100","SHARP MEMORIAL HOSPITAL","OP-26","5524","2494","2223","1134","562","1145","753","284","491","","01/01/2014","12/31/2014"
"050101","SUTTER SOLANO MEDICAL CENTER","OP-26","888","394","42","183","94","38","147","66","53","","01/01/2014","12/31/2014"
"050102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","OP-26","1650","0","4","52","46","54","144","12","46","","01/01/2014","12/31/2014"
"050103","WHITE MEMORIAL MEDICAL CENTER","OP-26","2992","307","1681","1881","1548","200","645","0","211","","01/01/2014","12/31/2014"
"050104","SAINT FRANCIS MEDICAL CENTER","OP-26","1128","222","22","88","54","98","510","11","26","","01/01/2014","12/31/2014"
"050107","MARIAN REGIONAL MEDICAL CENTER","OP-26","758","12","279","474","341","159","490","176","262","","01/01/2014","12/31/2014"
"050108","SUTTER MEDICAL CENTER, SACRAMENTO","OP-26","3821","0","140","1144","2643","457","1395","204","371","","01/01/2014","12/31/2014"
"050110","LOMPOC VALLEY MEDICAL CENTER","OP-26","867","239","101","416","769","48","46","14","14","","01/01/2014","12/31/2014"
"050112","SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL","OP-26","2922","484","5717","2189","2184","297","405","186","197","","01/01/2014","12/31/2014"
"050113","SAN MATEO MEDICAL CENTER","OP-26","1350","231","10","282","142","267","76","8","468","","01/01/2014","12/31/2014"
"050115","PALOMAR HEALTH DOWNTOWN CAMPUS","OP-26","1536","185","745","701","2865","442","360","178","143","","01/01/2014","12/31/2014"
"050116","NORTHRIDGE HOSPITAL MEDICAL CENTER","OP-26","141","0","19","176","81","93","386","60","25","","01/01/2014","12/31/2014"
"050118","DOCTORS HOSPITAL OF MANTECA","OP-26","3105","480","998","320","136","220","185","14","51","","01/01/2014","12/31/2014"
"050121","ADVENTIST MEDICAL CENTER","OP-26","3075","0","399","999","1098","265","261","12","47","","01/01/2014","12/31/2014"
"050122","DAMERON HOSPITAL","OP-26","1708","194","2439","393","18","100","201","11","1","","01/01/2014","12/31/2014"
"050124","USC VERDUGO HILLS HOSPITAL","OP-26","1263","281","49","542","3372","362","80","45","56","","01/01/2014","12/31/2014"
"050125","REGIONAL MEDICAL CENTER OF SAN JOSE","OP-26","303","867","29","432","1820","120","180","106","62","","01/01/2014","12/31/2014"
"050126","VALLEY PRESBYTERIAN HOSPITAL","OP-26","2678","340","51","2478","951","82","180","23","73","","01/01/2014","12/31/2014"
"050127","WOODLAND MEMORIAL HOSPITAL","OP-26","3961","360","584","647","107","128","149","51","52","","01/01/2014","12/31/2014"
"050128","TRI-CITY MEDICAL CENTER","OP-26","502","29","49","223","923","161","824","65","51","","01/01/2014","12/31/2014"
"050129","ST BERNARDINE MEDICAL CENTER","OP-26","430","126","111","536","2825","193","86","50","63","","01/01/2014","12/31/2014"
"050131","NOVATO COMMUNITY HOSPITAL","OP-26","197","66","7","52","42","24","1","21","6","","01/01/2014","12/31/2014"
"050132","SAN GABRIEL VALLEY MEDICAL CENTER","OP-26","177","308","2","89","9","117","96","8","66","","01/01/2014","12/31/2014"
"050133","RIDEOUT MEMORIAL HOSPITAL","OP-26","1276","486","1945","285","100","89","492","229","32","","01/01/2014","12/31/2014"
"050135","SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD","OP-26","122","615","238","138","0","72","55","162","943","","01/01/2014","12/31/2014"
"050136","PETALUMA VALLEY HOSPITAL","OP-26","828","197","117","148","48","72","27","10","7","","01/01/2014","12/31/2014"
"050145","COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","OP-26","1356","727","232","311","4591","159","499","354","60","","01/01/2014","12/31/2014"
"050149","CALIFORNIA HOSPITAL MEDICAL CENTER LA","OP-26","3266","107","50","294","117","104","206","23","118","","01/01/2014","12/31/2014"
"050150","SIERRA NEVADA MEMORIAL HOSPITAL","OP-26","743","0","38","729","4065","124","111","174","131","","01/01/2014","12/31/2014"
"050152","SAINT FRANCIS MEMORIAL HOSPITAL","OP-26","386","37","181","367","25","88","1","8","2","","01/01/2014","12/31/2014"
"050153","O'CONNOR HOSPITAL","OP-26","1326","392","729","286","72","39","528","176","95","","01/01/2014","12/31/2014"
"050158","ENCINO HOSPITAL MEDICAL CENTER","OP-26","31","63","7","62","101","8","2","0","165","","01/01/2014","12/31/2014"
"050159","VENTURA COUNTY MEDICAL CENTER","OP-26","886","50","6","500","3","254","17","8","3282","","01/01/2014","12/31/2014"
"050167","SAN JOAQUIN GENERAL HOSPITAL","OP-26","560","42","67","107","210","75","62","26","11","","01/01/2014","12/31/2014"
"050168","ST JUDE MEDICAL CENTER","OP-26","12156","1873","824","1565","2242","606","683","244","265","","01/01/2014","12/31/2014"
"050169","PRESBYTERIAN INTERCOMMUNITY HOSPITAL","OP-26","5053","1009","2866","3061","5873","453","1094","103","191","","01/01/2014","12/31/2014"
"050174","SANTA ROSA MEMORIAL HOSPITAL","OP-26","3395","70","464","691","1876","216","1686","215","173","","01/01/2014","12/31/2014"
"050179","EMANUEL MEDICAL CENTER","OP-26","1108","16","36","115","63","53","119","18","23","","01/01/2014","12/31/2014"
"050180","JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","OP-26","279","155","20","61","14","74","48","151","27","","01/01/2014","12/31/2014"
"050189","GEORGE L MEE MEMORIAL HOSPITAL","OP-26","146","97","2","31","4","5","1","0","0","","01/01/2014","12/31/2014"
"050191","ST MARY MEDICAL CENTER","OP-26","2519","312","130","139","45","78","458","46","16","","01/01/2014","12/31/2014"
"050192","ADVENTIST MEDICAL CENTER - REEDLEY","OP-26","0","0","0","0","0","30","0","0","0","","01/01/2014","12/31/2014"
"050194","WATSONVILLE COMMUNITY HOSPITAL","OP-26","1178","0","4","40","35","46","17","2","14","","01/01/2014","12/31/2014"
"050195","WASHINGTON HOSPITAL","OP-26","261","0","17","133","148","272","110","0","0","","01/01/2014","12/31/2014"
"050197","SEQUOIA HOSPITAL","OP-26","336","259","123","290","85","191","319","77","38","","01/01/2014","12/31/2014"
"050204","PALMDALE REGIONAL MEDICAL CENTER","OP-26","208","0","49","241","60","26","100","1","6","","01/01/2014","12/31/2014"
"050205","GLENDORA COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","0","15","","01/01/2014","12/31/2014"
"050211","ALAMEDA HOSPITAL","OP-26","102","555","233","401","804","22","244","2","6","","01/01/2014","12/31/2014"
"050222","SHARP CHULA VISTA MEDICAL CENTER","OP-26","1719","715","84","159","131","175","214","139","163","","01/01/2014","12/31/2014"
"050224","HOAG MEMORIAL HOSPITAL PRESBYTERIAN","OP-26","4307","1046","861","1788","6873","559","2247","471","422","","01/01/2014","12/31/2014"
"050225","FEATHER RIVER HOSPITAL","OP-26","2786","46","9","1629","16","147","290","552","126","","01/01/2014","12/31/2014"
"050226","AHMC ANAHEIM REGIONAL MEDICAL CENTER","OP-26","2062","39","186","345","205","456","529","131","100","","01/01/2014","12/31/2014"
"050228","SAN FRANCISCO GENERAL HOSPITAL","OP-26","3980","383","165","628","2461","510","553","49","93","","01/01/2014","12/31/2014"
"050230","GARDEN GROVE HOSPITAL & MEDICAL CENTER","OP-26","68","72","5","51","8","20","7","0","25","","01/01/2014","12/31/2014"
"050231","POMONA VALLEY HOSPITAL MEDICAL CENTER","OP-26","6104","911","109","2225","386","546","482","163","171","","01/01/2014","12/31/2014"
"050232","FRENCH HOSPITAL MEDICAL CENTER","OP-26","588","390","133","206","28","145","206","128","15","","01/01/2014","12/31/2014"
"050234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","OP-26","742","38","71","210","111","24","6","3","5","","01/01/2014","12/31/2014"
"050235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","OP-26","2677","102","560","462","106","272","141","75","182","","01/01/2014","12/31/2014"
"050236","SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES","OP-26","1872","169","378","400","208","326","107","66","74","","01/01/2014","12/31/2014"
"050238","METHODIST HOSPITAL OF SOUTHERN CA","OP-26","564","28","322","297","57","208","49","67","41","","01/01/2014","12/31/2014"
"050239","GLENDALE ADVENTIST MEDICAL CENTER","OP-26","2319","0","957","1902","790","236","717","117","104","","01/01/2014","12/31/2014"
"050242","DOMINICAN HOSPITAL","OP-26","2145","0","76","303","43","114","301","79","63","","01/01/2014","12/31/2014"
"050243","DESERT REGIONAL MEDICAL CENTER","OP-26","2530","2","97","2673","973","700","314","135","126","","01/01/2014","12/31/2014"
"050245","ARROWHEAD REGIONAL MEDICAL CENTER","OP-26","907","606","363","115","19","83","144","1","45","","01/01/2014","12/31/2014"
"050248","NATIVIDAD MEDICAL CENTER","OP-26","865","69","165","64","18","158","50","0","2","","01/01/2014","12/31/2014"
"050254","MARSHALL MEDICAL CENTER","OP-26","980","0","20","93","145","165","93","0","54","","01/01/2014","12/31/2014"
"050257","GOOD SAMARITAN HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"050261","SIERRA VIEW MEDICAL CENTER","OP-26","2257","512","314","415","1333","328","122","48","35","","01/01/2014","12/31/2014"
"050262","RONALD REAGAN U C L A MEDICAL CENTER","OP-26","6108","8844","1269","2905","33221","458","1235","788","251","","01/01/2014","12/31/2014"
"050272","REDLANDS COMMUNITY HOSPITAL","OP-26","1224","0","78","321","57","266","546","49","162","","01/01/2014","12/31/2014"
"050276","CONTRA COSTA REGIONAL MEDICAL CENTER","OP-26","1499","343","92","446","15","90","17","0","57","","01/01/2014","12/31/2014"
"050278","PROVIDENCE HOLY CROSS MEDICAL CENTER","OP-26","2489","0","34","214","40","135","110","63","69","","01/01/2014","12/31/2014"
"050279","HI-DESERT MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
